scenario,method,iteration,score,category
fu,climate change,9638,2.032860144079021,market mixes
fu,climate change,9639,2.0328472405284552,market mixes
fu,climate change,9640,2.032847240545953,market mixes
fu,climate change,9641,2.0327081332678403,market mixes
fu,climate change,9642,2.0325825630528085,market mixes
fu,climate change,9643,2.0323999797302084,market mixes
fu,climate change,9644,2.032412863092238,market mixes
fu,climate change,9645,2.0302612587527116,market mixes
fu,climate change,9646,2.0319385010316644,market mixes
fu,climate change,9647,2.0319949333932357,market mixes
fu,climate change,9648,2.0289601342579466,market mixes
fu,climate change,9649,2.028925976197152,market mixes
fu,climate change,9650,2.0291700084731508,market mixes
fu,climate change,9651,2.02932829237602,market mixes
fu,climate change,9652,2.030079511588528,market mixes
fu,climate change,9653,2.030079426308212,market mixes
fu,climate change,9654,2.0300794226676104,market mixes
fu,climate change,9655,2.034888260669972,market mixes
fu,climate change,9656,2.0346939058530915,market mixes
fu,climate change,9657,2.0346927854722914,market mixes
fu,climate change,9658,2.035194726294586,market mixes
fu,climate change,9659,2.035268079865586,market mixes
fu,climate change,9660,2.033768978155481,market mixes
fu,climate change,9661,2.0337659621405324,market mixes
fu,climate change,9662,2.0342017609567242,market mixes
fu,climate change,9663,2.034323628813197,market mixes
fu,climate change,9664,2.034600004088756,market mixes
fu,climate change,9665,2.034593520412671,market mixes
fu,climate change,9666,2.0357133241227836,market mixes
fu,climate change,9667,2.0978258372153973,market mixes
fu,climate change,9668,2.097234244885585,market mixes
fu,climate change,9669,2.09734087360688,market mixes
fu,climate change,9670,2.0529246659622067,market mixes
fu,climate change,9671,2.052404813699439,market mixes
fu,climate change,9672,2.0524132899725354,market mixes
fu,climate change,9673,2.052044749041379,market mixes
fu,climate change,9674,2.05204310824643,market mixes
fu,climate change,9675,2.051885149571635,market mixes
fu,climate change,9676,2.0518250412912025,market mixes
fu,climate change,9677,2.0527472707365297,market mixes
fu,climate change,9678,2.0530906283056063,market mixes
fu,climate change,9679,2.0532261473869386,market mixes
fu,climate change,9680,2.0532261474177957,market mixes
fu,climate change,9681,2.0542947425925844,market mixes
fu,climate change,9682,2.0545130057544285,market mixes
fu,climate change,9683,2.1441207219093386,market mixes
fu,climate change,9684,2.1449617640470913,market mixes
fu,climate change,9685,2.143591635558092,market mixes
fu,climate change,9686,2.141105514735254,market mixes
fu,climate change,9687,2.141200345199514,market mixes
fu,climate change,9688,2.1408769524461895,market mixes
fu,climate change,9689,2.1482389177193895,market mixes
fu,climate change,9690,2.1470759264339785,market mixes
fu,climate change,9691,2.1471314567120667,market mixes
fu,climate change,9692,2.1467880621489663,market mixes
fu,climate change,9693,2.146818603556675,market mixes
fu,climate change,9694,2.153189431659506,market mixes
fu,climate change,9695,2.1522399533462755,market mixes
fu,climate change,9696,2.152633866513511,market mixes
fu,climate change,9697,2.153188905884295,market mixes
fu,climate change,9698,2.151350605393977,market mixes
fu,climate change,9699,2.1595402936277868,market mixes
fu,climate change,9700,2.147484463191188,market mixes
fu,climate change,9701,2.1473230168500974,market mixes
fu,climate change,9702,2.1463613845033587,market mixes
fu,climate change,9703,2.147544525042196,market mixes
fu,climate change,9704,2.1510220787886825,market mixes
fu,climate change,9705,2.149123523186235,market mixes
fu,climate change,9706,2.1491097569056437,market mixes
fu,climate change,9707,2.149110260411218,market mixes
fu,climate change,9708,1.978789283127468,market mixes
fu,climate change,9709,1.978772124762863,market mixes
fu,climate change,9710,1.984328384686599,market mixes
fu,climate change,9711,1.9843432100328466,market mixes
fu,climate change,9712,1.9843602132884846,market mixes
fu,climate change,9713,1.986664816306137,market mixes
fu,climate change,9714,1.988124343251527,market mixes
fu,climate change,9715,1.988095109342729,market mixes
fu,climate change,9716,1.9880953691725394,market mixes
fu,climate change,9717,1.9815794307623977,market mixes
fu,climate change,9718,1.9806421370339522,market mixes
fu,climate change,9719,1.9845417404374421,market mixes
fu,climate change,9720,1.9845107434938154,market mixes
fu,climate change,9721,1.9848276256780846,market mixes
fu,climate change,9722,1.984825158798097,market mixes
fu,climate change,9723,1.9844893052959207,market mixes
fu,climate change,9724,1.9837663622701818,market mixes
fu,climate change,9725,1.9838889050827295,market mixes
fu,climate change,9726,1.9813525051377496,market mixes
fu,climate change,9727,1.981343608553435,market mixes
fu,climate change,9728,1.9813092930798357,market mixes
fu,climate change,9729,1.997520367785253,market mixes
fu,climate change,9730,1.9985082856598482,market mixes
fu,climate change,9731,1.9985122215028421,market mixes
fu,climate change,9732,2.000850196191072,market mixes
fu,climate change,9733,2.0018636213396834,market mixes
fu,climate change,9734,2.0020806114856518,market mixes
fu,climate change,9735,1.996469067334014,market mixes
fu,climate change,9736,1.996469067243432,market mixes
fu,climate change,9737,1.9964690720980471,market mixes
fu,climate change,9738,1.996322207154502,market mixes
fu,climate change,9739,1.9979523104375572,market mixes
fu,climate change,9740,1.998095992203801,market mixes
fu,climate change,9741,2.0187164661689527,market mixes
fu,climate change,9742,2.017692260193429,market mixes
fu,climate change,9743,2.0178814268745806,market mixes
fu,climate change,9744,2.0105404421048956,market mixes
fu,climate change,9745,2.012524385140084,market mixes
fu,climate change,9746,2.012534969465091,market mixes
fu,climate change,9747,2.0165113344146333,market mixes
fu,climate change,9748,2.016511438226906,market mixes
fu,climate change,9749,2.0155472752286405,market mixes
fu,climate change,9750,1.914791462680562,market mixes
fu,climate change,9751,1.919192089171328,market mixes
fu,climate change,9752,1.9191910557191025,market mixes
fu,climate change,9753,1.9191085203499596,market mixes
fu,climate change,9754,1.9191538643503476,market mixes
fu,climate change,9755,2.2141404021756466,market mixes
fu,climate change,9756,2.2146294268203235,market mixes
fu,climate change,9757,2.21462942759046,market mixes
fu,climate change,9758,2.2160402822543346,market mixes
fu,climate change,9759,2.21522695896029,market mixes
fu,climate change,9760,2.215225391343514,market mixes
fu,climate change,9761,2.2171772364108446,market mixes
fu,climate change,9762,2.219814835681287,market mixes
fu,climate change,9763,2.217504974375553,market mixes
fu,climate change,9764,2.2174921455911614,market mixes
fu,climate change,9765,2.2174627181212037,market mixes
fu,climate change,9766,2.217328415157554,market mixes
fu,climate change,9767,2.2172553604327008,market mixes
fu,climate change,9768,2.219447950760121,market mixes
fu,climate change,9769,2.2197249429880888,market mixes
fu,climate change,9770,2.2197293706238383,market mixes
fu,climate change,9771,2.2197725758006195,market mixes
fu,climate change,9772,2.2195559080172464,market mixes
fu,climate change,9773,2.2195559061695445,market mixes
fu,climate change,9774,2.2194780519334922,market mixes
fu,climate change,9775,2.2194961260664607,market mixes
fu,climate change,9776,2.2188070968107,market mixes
fu,climate change,9777,2.2185597036128684,market mixes
fu,climate change,9778,2.218583888748013,market mixes
fu,climate change,9779,2.218998178866108,market mixes
fu,climate change,9780,2.2190857882645982,market mixes
fu,climate change,9781,2.217377634882721,market mixes
fu,climate change,9782,2.213653135355881,market mixes
fu,climate change,9783,2.213352478794901,market mixes
fu,climate change,9784,2.213173700920549,market mixes
fu,climate change,9785,2.209432826407338,market mixes
fu,climate change,9786,2.209432825989095,market mixes
fu,climate change,9787,2.1970220412518713,market mixes
fu,climate change,9788,2.1970144543283627,market mixes
fu,climate change,9789,2.197636524191573,market mixes
fu,climate change,9790,2.1979564890235666,market mixes
fu,climate change,9791,2.2674682214602666,market mixes
fu,climate change,9792,2.2670887958823718,market mixes
fu,climate change,9793,2.2711222232030597,market mixes
fu,climate change,9794,2.271115627525396,market mixes
fu,climate change,9795,2.2721262712770383,market mixes
fu,climate change,9796,2.273392044406309,market mixes
fu,climate change,9797,2.2748900035709836,market mixes
fu,climate change,9798,2.278522676486793,market mixes
fu,climate change,9799,2.2786859321702044,market mixes
fu,climate change,9800,2.2801752419884838,market mixes
fu,climate change,9801,2.2801752419870653,market mixes
fu,climate change,9802,2.280221454611821,market mixes
fu,climate change,9803,2.280500834812607,market mixes
fu,climate change,9804,2.2731757953057428,market mixes
fu,climate change,9805,2.2732635899897247,market mixes
fu,climate change,9806,2.2919713712713192,market mixes
fu,climate change,9807,2.2920702658361227,market mixes
fu,climate change,9808,2.291837284385835,market mixes
fu,climate change,9809,2.2957265649098075,market mixes
fu,climate change,9810,2.295772701656845,market mixes
fu,climate change,9811,2.2842465327932358,market mixes
fu,climate change,9812,2.2847911747155925,market mixes
fu,climate change,9813,2.2852295744691062,market mixes
fu,climate change,9814,2.2839696002875636,market mixes
fu,climate change,9815,2.2842374289454757,market mixes
fu,climate change,9816,2.2842374844529765,market mixes
fu,climate change,9817,2.283822871719841,market mixes
fu,climate change,9818,2.2997180570490334,market mixes
fu,climate change,9819,2.3039503305637776,market mixes
fu,climate change,9820,2.310453267300253,market mixes
fu,climate change,9821,2.310322727877793,market mixes
fu,climate change,9822,2.3098016088290327,market mixes
fu,climate change,9823,2.31406130256203,market mixes
fu,climate change,9824,2.31417651610823,market mixes
fu,climate change,9825,2.3147908688781325,market mixes
fu,climate change,9826,2.313170183267801,market mixes
fu,climate change,9827,2.3129508166328745,market mixes
fu,climate change,9828,2.3131515746303823,market mixes
fu,climate change,9829,2.3123216443060897,market mixes
fu,climate change,9830,2.321308812299609,market mixes
fu,climate change,9831,2.3210394361859086,market mixes
fu,climate change,9832,2.321112750431677,market mixes
fu,climate change,9833,2.322751115486762,market mixes
fu,climate change,9834,2.320971928741456,market mixes
fu,climate change,9835,2.3234597827460846,market mixes
fu,climate change,9836,2.3235560549469367,market mixes
fu,climate change,9837,2.3241918979662284,market mixes
fu,climate change,9838,2.324193739267342,market mixes
fu,climate change,9839,2.324194660522149,market mixes
fu,climate change,9840,2.3244061346774125,market mixes
fu,climate change,9841,2.324837161171238,market mixes
fu,climate change,9842,2.324606707365801,market mixes
fu,climate change,9843,2.325586517250561,market mixes
fu,climate change,9844,2.3261816216676627,market mixes
fu,climate change,9845,2.3380296884260345,market mixes
fu,climate change,9846,2.3361227900288104,market mixes
fu,climate change,9847,2.3365710321727184,market mixes
fu,climate change,9848,2.3346661975953356,market mixes
fu,climate change,9849,2.334666179304503,market mixes
fu,climate change,9850,2.3706388171371446,market mixes
fu,climate change,9851,2.3715118173878285,market mixes
fu,climate change,9852,2.3723746925022846,market mixes
fu,climate change,9853,2.372374692503278,market mixes
fu,climate change,9854,2.3724834961073924,market mixes
fu,climate change,9855,2.375684818116261,market mixes
fu,climate change,9856,2.375743170593054,market mixes
fu,climate change,9857,2.3830526055300383,market mixes
fu,climate change,9858,2.3827896845676184,market mixes
fu,climate change,9859,2.3909996497376618,market mixes
fu,climate change,9860,2.3914609252400636,market mixes
fu,climate change,9861,2.3836988624173383,market mixes
fu,climate change,9862,2.3842995943463645,market mixes
fu,climate change,9863,2.384299697877636,market mixes
fu,climate change,9864,2.3816343739046246,market mixes
fu,climate change,9865,2.380635630478857,market mixes
fu,climate change,9866,2.383730216765777,market mixes
fu,climate change,9867,2.383753736048327,market mixes
fu,climate change,9868,2.3837530060584333,market mixes
fu,climate change,9869,2.358587113310831,market mixes
fu,climate change,9870,2.361770871795857,market mixes
fu,climate change,9871,2.4083578487918533,market mixes
fu,climate change,9872,2.420670045983053,market mixes
fu,climate change,9873,2.4205840330184474,market mixes
fu,climate change,9874,2.407905825999739,market mixes
fu,climate change,9875,2.40785676077935,market mixes
fu,climate change,9876,2.408597928500861,market mixes
fu,climate change,9877,2.4086099871844895,market mixes
fu,climate change,9878,2.4106118410215185,market mixes
fu,climate change,9879,2.413021207233141,market mixes
fu,climate change,9880,2.014317112570927,market mixes
fu,climate change,9881,2.014317125060333,market mixes
fu,climate change,9882,2.014203028351562,market mixes
fu,climate change,9883,2.011482944251081,market mixes
fu,climate change,9884,2.0079129067277766,market mixes
fu,climate change,9885,2.00784399873373,market mixes
fu,climate change,9886,2.008277530866063,market mixes
fu,climate change,9887,2.00848367616821,market mixes
fu,climate change,9888,2.008483809275653,market mixes
fu,climate change,9889,2.01075525120749,market mixes
fu,climate change,9890,2.0107532362973686,market mixes
fu,climate change,9891,2.0133802354653425,market mixes
fu,climate change,9892,2.0150805539741063,market mixes
fu,climate change,9893,2.0140600500067474,market mixes
fu,climate change,9894,2.0141259794584583,market mixes
fu,climate change,9895,2.01399727085609,market mixes
fu,climate change,9896,2.0138052262199833,market mixes
fu,climate change,9897,2.0140211854859214,market mixes
fu,climate change,9898,1.960068658524732,market mixes
fu,climate change,9899,1.9587660915439598,market mixes
fu,climate change,9900,1.9586783440260411,market mixes
fu,climate change,9901,1.962394287779762,market mixes
fu,climate change,9902,1.9601643384018472,market mixes
fu,climate change,9903,1.9601643144591738,market mixes
fu,climate change,9904,1.9601619734053064,market mixes
fu,climate change,9905,1.9585465604506498,market mixes
fu,climate change,9906,1.9586480990724369,market mixes
fu,climate change,9907,1.9586799982201857,market mixes
fu,climate change,9908,1.9611442384572078,market mixes
fu,climate change,9909,1.96150643324428,market mixes
fu,climate change,9910,1.961882253636304,market mixes
fu,climate change,9911,1.9551645547438883,market mixes
fu,climate change,9912,1.9547439363323467,market mixes
fu,climate change,9913,1.9546820576986337,market mixes
fu,climate change,9914,1.9540220581511858,market mixes
fu,climate change,9915,1.9542110923121008,market mixes
fu,climate change,9916,1.9509946684655823,market mixes
fu,climate change,9917,1.9506561250685237,market mixes
fu,climate change,9918,1.95037870183945,market mixes
fu,climate change,9919,1.9525659445885475,market mixes
fu,climate change,9920,1.9493839250747869,market mixes
fu,climate change,9921,1.9495185829381894,market mixes
fu,climate change,9922,1.949433200672197,market mixes
fu,climate change,9923,1.9530666656268771,market mixes
fu,climate change,9924,1.953365766653284,market mixes
fu,climate change,9925,1.9532198144777864,market mixes
fu,climate change,9926,1.952772771060423,market mixes
fu,climate change,9927,1.9526396502731438,market mixes
fu,climate change,9928,1.95248054504276,market mixes
fu,climate change,9929,1.952442164807053,market mixes
fu,climate change,9930,1.9524247260067613,market mixes
fu,climate change,9931,1.9518740772276333,market mixes
fu,climate change,9932,1.95260682629845,market mixes
fu,climate change,9933,1.9526263837167466,market mixes
fu,climate change,9934,1.9527799487680222,market mixes
fu,climate change,9935,1.9540565156666814,market mixes
fu,climate change,9936,1.9540345768685259,market mixes
fu,climate change,9937,1.9554737017093122,market mixes
fu,climate change,9938,1.9686504390368338,market mixes
fu,climate change,9939,2.245261873425049,market mixes
fu,climate change,9940,2.245728806201414,market mixes
fu,climate change,9941,2.2466514467349867,market mixes
fu,climate change,9942,2.243079414326077,market mixes
fu,climate change,9943,2.243797269020676,market mixes
fu,climate change,9944,2.2364155143548516,market mixes
fu,climate change,9945,2.235987855646373,market mixes
fu,climate change,9946,2.2348275069993777,market mixes
fu,climate change,9947,2.234683876618161,market mixes
fu,climate change,9948,2.234594329097836,market mixes
fu,climate change,9949,2.2345943290969674,market mixes
fu,climate change,9950,2.2395889803131803,market mixes
fu,climate change,9951,2.2394102851842987,market mixes
fu,climate change,9952,2.2394024586495878,market mixes
fu,climate change,9953,2.2387424590560676,market mixes
fu,climate change,9954,2.2388799310970366,market mixes
fu,climate change,9955,2.2377220296251923,market mixes
fu,climate change,9956,2.2377411933022584,market mixes
fu,climate change,9957,2.206893334477122,market mixes
fu,climate change,9958,2.2068933348259914,market mixes
fu,climate change,9959,2.2062675564211474,market mixes
fu,climate change,9960,2.2062687491878368,market mixes
fu,climate change,9961,2.2059653359903244,market mixes
fu,climate change,9962,2.205413012686592,market mixes
fu,climate change,9963,2.2054087644040945,market mixes
fu,climate change,9964,2.205231321745321,market mixes
fu,climate change,9965,2.20538230530859,market mixes
fu,climate change,9966,2.205425349782572,market mixes
fu,climate change,9967,2.2054239891683154,market mixes
fu,climate change,9968,2.204055790152157,market mixes
fu,climate change,9969,2.2040390164532,market mixes
fu,climate change,9970,2.20447506122553,market mixes
fu,climate change,9971,2.208825519277562,market mixes
fu,climate change,9972,2.208825327160198,market mixes
fu,climate change,9973,2.2088857994022364,market mixes
fu,climate change,9974,2.208875074846916,market mixes
fu,climate change,9975,2.2102662722918005,market mixes
fu,climate change,9976,2.2098248285363797,market mixes
fu,climate change,9977,2.2086860792414735,market mixes
fu,climate change,9978,2.20868631698423,market mixes
fu,climate change,9979,2.20862282927036,market mixes
fu,climate change,9980,2.20853525296363,market mixes
fu,climate change,9981,2.209636869513709,market mixes
fu,climate change,9982,2.1981964197401624,market mixes
fu,climate change,9983,2.197259125331611,market mixes
fu,climate change,9984,2.1974873717248182,market mixes
fu,climate change,9985,2.1980339209135384,market mixes
fu,climate change,9986,2.1971720323024924,market mixes
fu,climate change,9987,2.1973723817828605,market mixes
fu,climate change,9988,2.197084017825995,market mixes
fu,climate change,9989,2.200972998682712,market mixes
fu,climate change,9990,2.2024004978586262,market mixes
fu,climate change,9991,2.201856821330735,market mixes
fu,climate change,9992,2.201734867406364,market mixes
fu,climate change,9993,2.2003035784034846,market mixes
fu,climate change,9994,2.2004497339993088,market mixes
fu,climate change,9995,2.205647384703126,market mixes
fu,climate change,9996,2.2056427542674624,market mixes
fu,climate change,9997,2.205642754255714,market mixes
fu,climate change,9998,2.2059030547983576,market mixes
fu,climate change,9999,2.209139763721799,market mixes
fu,climate change,10000,2.209139817547403,market mixes
fu,climate change,10001,2.357198131906338,market mixes
fu,climate change,10002,2.356480644872783,market mixes
fu,climate change,10003,2.3446147619026623,market mixes
fu,climate change,10004,2.346039268547644,market mixes
fu,climate change,10005,2.3467887570697226,market mixes
fu,climate change,10006,2.349031413665311,market mixes
fu,climate change,10007,2.349548237074543,market mixes
fu,climate change,10008,2.348502831589969,market mixes
fu,climate change,10009,2.351049716357775,market mixes
fu,climate change,10010,1.9707774252430683,market mixes
fu,climate change,10011,1.970763056809044,market mixes
fu,climate change,10012,1.9706355082944793,market mixes
fu,climate change,10013,1.9707349672637504,market mixes
fu,climate change,10014,1.9704697903524828,market mixes
fu,climate change,10015,1.970469927632412,market mixes
fu,climate change,10016,1.9704724517053454,market mixes
fu,climate change,10017,1.9704955605422634,market mixes
fu,climate change,10018,1.9706772338747336,market mixes
fu,climate change,10019,1.9699618940851895,market mixes
fu,climate change,10020,1.9698160451578726,market mixes
fu,climate change,10021,1.9710481570384777,market mixes
fu,climate change,10022,1.9733178194810328,market mixes
fu,climate change,10023,1.9713174749860338,market mixes
fu,climate change,10024,1.9636526519965318,market mixes
fu,climate change,10025,1.9605027038693545,market mixes
fu,climate change,10026,1.9606290372647068,market mixes
fu,climate change,10027,1.9603197537778856,market mixes
fu,climate change,10028,1.9600976815526427,market mixes
fu,climate change,10029,1.960097743224613,market mixes
fu,climate change,10030,1.9600977431706674,market mixes
fu,climate change,10031,1.962865706472261,market mixes
fu,climate change,10032,1.969175516695227,market mixes
fu,climate change,10033,1.9691755166758547,market mixes
fu,climate change,10034,1.9568785129383104,market mixes
fu,climate change,10035,1.956817286839321,market mixes
fu,climate change,10036,1.956911368040237,market mixes
fu,climate change,10037,1.9571087430792247,market mixes
fu,climate change,10038,1.9571242366399388,market mixes
fu,climate change,10039,1.9571089519270208,market mixes
fu,climate change,10040,1.9589711241573877,market mixes
fu,climate change,10041,1.9590150319522996,market mixes
fu,climate change,10042,1.959017600305344,market mixes
fu,climate change,10043,1.9600682360879993,market mixes
fu,climate change,10044,1.9600300479969908,market mixes
fu,climate change,10045,1.960038091008918,market mixes
fu,climate change,10046,1.9601155609329792,market mixes
fu,climate change,10047,1.9603917697134308,market mixes
fu,climate change,10048,1.9593547205375257,market mixes
fu,climate change,10049,1.9575114095205568,market mixes
fu,climate change,10050,1.9578321299000838,market mixes
fu,climate change,10051,2.068307761132267,market mixes
fu,climate change,10052,2.0675599119847017,market mixes
fu,climate change,10053,2.0708525539511946,market mixes
fu,climate change,10054,2.070826062879488,market mixes
fu,climate change,10055,2.071352268412614,market mixes
fu,climate change,10056,2.0713502136108026,market mixes
fu,climate change,10057,2.071350365936274,market mixes
fu,climate change,10058,2.0708205859882765,market mixes
fu,climate change,10059,2.070734951387233,market mixes
fu,climate change,10060,2.072305240120805,market mixes
fu,climate change,10061,2.071885454565745,market mixes
fu,climate change,10062,2.071885603354462,market mixes
fu,climate change,10063,2.072050328033894,market mixes
fu,climate change,10064,2.0721284872279524,market mixes
fu,climate change,10065,2.072163437999374,market mixes
fu,climate change,10066,2.046739822509427,market mixes
fu,climate change,10067,2.0465550974126536,market mixes
fu,climate change,10068,2.0467934097931004,market mixes
fu,climate change,10069,2.0566066392835385,market mixes
fu,climate change,10070,2.056759574390513,market mixes
fu,climate change,10071,2.0534535172997335,market mixes
fu,climate change,10072,2.046079797861975,market mixes
fu,climate change,10073,2.045820053713546,market mixes
fu,climate change,10074,2.044663183095272,market mixes
fu,climate change,10075,2.0445255010421115,market mixes
fu,climate change,10076,2.044868649490222,market mixes
fu,climate change,10077,2.0498232503242337,market mixes
fu,climate change,10078,2.049821958024008,market mixes
fu,climate change,10079,2.049746356822184,market mixes
fu,climate change,10080,2.049141502530099,market mixes
fu,climate change,10081,2.0523797597345816,market mixes
fu,climate change,10082,2.0523440408526237,market mixes
fu,climate change,10083,2.0526661469609984,market mixes
fu,climate change,10084,2.052998513825306,market mixes
fu,climate change,10085,2.0475325270186153,market mixes
fu,climate change,10086,2.047669214791132,market mixes
fu,climate change,10087,2.0482794579396946,market mixes
fu,climate change,10088,2.0488216334719827,market mixes
fu,climate change,10089,2.048834653027483,market mixes
fu,climate change,10090,2.1343642500711053,market mixes
fu,climate change,10091,2.1333690462125525,market mixes
fu,climate change,10092,2.1337921908585673,market mixes
fu,climate change,10093,2.133792190880338,market mixes
fu,climate change,10094,2.134288640002549,market mixes
fu,climate change,10095,2.1342886396166056,market mixes
fu,climate change,10096,2.1343107886512867,market mixes
fu,climate change,10097,2.135940613233006,market mixes
fu,climate change,10098,2.1373100587102827,market mixes
fu,climate change,10099,2.1388940132573984,market mixes
fu,climate change,10100,2.138617747211391,market mixes
fu,climate change,10101,2.1526718958952533,market mixes
fu,climate change,10102,2.152003123216591,market mixes
fu,climate change,10103,2.149331795163244,market mixes
fu,climate change,10104,2.149409497117081,market mixes
fu,climate change,10105,2.149009305698933,market mixes
fu,climate change,10106,2.1490198150659388,market mixes
fu,climate change,10107,2.1489568904405822,market mixes
fu,climate change,10108,2.1489731677220605,market mixes
fu,climate change,10109,2.149006164114196,market mixes
fu,climate change,10110,2.1453116108669366,market mixes
fu,climate change,10111,2.143650351911541,market mixes
fu,climate change,10112,2.1439778332388673,market mixes
fu,climate change,10113,2.1452978430043688,market mixes
fu,climate change,10114,2.145378965112281,market mixes
fu,climate change,10115,2.145295411533936,market mixes
fu,climate change,10116,2.145718595876997,market mixes
fu,climate change,10117,2.1318951788546614,market mixes
fu,climate change,10118,2.131937538898446,market mixes
fu,climate change,10119,2.135266068113892,market mixes
fu,climate change,10120,2.1350235259102583,market mixes
fu,climate change,10121,2.1373689029644205,market mixes
fu,climate change,10122,2.140663766329518,market mixes
fu,climate change,10123,2.140516755193315,market mixes
fu,climate change,10124,2.1412051374327383,market mixes
fu,climate change,10125,2.1410552692220515,market mixes
fu,climate change,10126,2.1406054328017596,market mixes
fu,climate change,10127,2.140308324450855,market mixes
fu,climate change,10128,2.140297833188716,market mixes
fu,climate change,10129,2.1402905522656965,market mixes
fu,climate change,10130,2.101459835982344,market mixes
fu,climate change,10131,2.1015474841272517,market mixes
fu,climate change,10132,2.1016336218885003,market mixes
fu,climate change,10133,2.1017558517085315,market mixes
fu,climate change,10134,2.1017558699757304,market mixes
fu,climate change,10135,2.1020207673878417,market mixes
fu,climate change,10136,2.105283228090234,market mixes
fu,climate change,10137,2.10529706616563,market mixes
fu,climate change,10138,2.1048887436871886,market mixes
fu,climate change,10139,2.1048816746179773,market mixes
fu,climate change,10140,2.286125795091842,market mixes
fu,climate change,10141,2.286282132279327,market mixes
fu,climate change,10142,2.285650118810623,market mixes
fu,climate change,10143,2.2857568087229616,market mixes
fu,climate change,10144,2.285756808683556,market mixes
fu,climate change,10145,2.282054667904027,market mixes
fu,climate change,10146,2.2789699447097793,market mixes
fu,climate change,10147,2.281151757442726,market mixes
fu,climate change,10148,2.281397983907345,market mixes
fu,climate change,10149,2.2806982694989486,market mixes
fu,climate change,10150,2.280607496924022,market mixes
fu,climate change,10151,2.279013444908406,market mixes
fu,climate change,10152,2.279013442026378,market mixes
fu,climate change,10153,2.2786372155382035,market mixes
fu,climate change,10154,2.278638183204884,market mixes
fu,climate change,10155,2.2808759701830783,market mixes
fu,climate change,10156,2.280802939538235,market mixes
fu,climate change,10157,2.279412209082073,market mixes
fu,climate change,10158,2.2749738563056834,market mixes
fu,climate change,10159,2.2779117912777975,market mixes
fu,climate change,10160,2.2778570350886675,market mixes
fu,climate change,10161,2.2779018355898106,market mixes
fu,climate change,10162,2.277871321893025,market mixes
fu,climate change,10163,2.274588660605912,market mixes
fu,climate change,10164,2.274707119630037,market mixes
fu,climate change,10165,2.274395219976507,market mixes
fu,climate change,10166,2.270122839114215,market mixes
fu,climate change,10167,2.269860634222226,market mixes
fu,climate change,10168,2.2797437110588294,market mixes
fu,climate change,10169,2.2772526771204684,market mixes
fu,climate change,10170,2.2772566453885172,market mixes
fu,climate change,10171,2.2741120768119125,market mixes
fu,climate change,10172,2.275173378756215,market mixes
fu,climate change,10173,2.27362414768015,market mixes
fu,climate change,10174,2.274020573356397,market mixes
fu,climate change,10175,2.2739794551058465,market mixes
fu,climate change,10176,2.2736700969629577,market mixes
fu,climate change,10177,2.2737380417474,market mixes
fu,climate change,10178,2.182072746284526,market mixes
fu,climate change,10179,2.178000531988549,market mixes
fu,climate change,10180,2.1783465535415463,market mixes
fu,climate change,10181,2.1783421397205704,market mixes
fu,climate change,10182,2.178359868794738,market mixes
fu,climate change,10183,2.178309677972964,market mixes
fu,climate change,10184,2.178312192327024,market mixes
fu,climate change,10185,2.178002801764912,market mixes
fu,climate change,10186,2.1780022973478244,market mixes
fu,climate change,10187,2.178002297341432,market mixes
fu,climate change,10188,2.1780016252474197,market mixes
fu,climate change,10189,2.178162956563968,market mixes
fu,climate change,10190,2.178122460920611,market mixes
fu,climate change,10191,2.178122460832863,market mixes
fu,climate change,10192,2.1807273298992143,market mixes
fu,climate change,10193,2.180343765796041,market mixes
fu,climate change,10194,2.1803160628374076,market mixes
fu,climate change,10195,2.1803160265018615,market mixes
fu,climate change,10196,2.180221508816194,market mixes
fu,climate change,10197,2.1801394510990804,market mixes
fu,climate change,10198,2.1803033210833,market mixes
fu,climate change,10199,2.1802137642465094,market mixes
fu,climate change,10200,2.1801470476557365,market mixes
fu,climate change,10201,2.180412624551679,market mixes
fu,climate change,10202,2.1805240938614334,market mixes
fu,climate change,10203,2.1804838349576547,market mixes
fu,climate change,10204,2.1806966988367282,market mixes
fu,climate change,10205,2.177352723695958,market mixes
fu,climate change,10206,2.1772597730007544,market mixes
fu,climate change,10207,2.17708286315885,market mixes
fu,climate change,10208,2.174461559006346,market mixes
fu,climate change,10209,2.1742885851234095,market mixes
fu,climate change,10210,2.1755667576755515,market mixes
fu,climate change,10211,2.175566758110134,market mixes
fu,climate change,10212,2.1753525462344485,market mixes
fu,climate change,10213,2.174947049634722,market mixes
fu,climate change,10214,2.174883217006656,market mixes
fu,climate change,10215,2.175410945213149,market mixes
fu,climate change,10216,2.175411144755065,market mixes
fu,climate change,10217,2.175242453708943,market mixes
fu,climate change,10218,2.1752121244483833,market mixes
fu,climate change,10219,2.1762158798417763,market mixes
fu,climate change,10220,2.030075701769812,market mixes
fu,climate change,10221,2.030090098848535,market mixes
fu,climate change,10222,2.0544385739238877,market mixes
fu,climate change,10223,2.0544350807167775,market mixes
fu,climate change,10224,2.0544469400224483,market mixes
fu,climate change,10225,2.056195846438873,market mixes
fu,climate change,10226,2.056135753755529,market mixes
fu,climate change,10227,2.0566243495387373,market mixes
fu,climate change,10228,2.0563712318191594,market mixes
fu,climate change,10229,2.0553441695528822,market mixes
fu,climate change,10230,2.052373635117377,market mixes
